customer_id,order_date,first_purchase,days_to_second_purchase
15113,2011-11-14 10:33:00,2011-10-16 15:27:00,28
15114,2011-04-08 09:15:00,2011-02-11 08:45:00,56
15116,2011-07-28 09:48:00,2011-05-19 08:50:00,70
15117,2011-08-11 11:51:00,2011-05-08 12:38:00,94
15121,2011-10-20 14:51:00,2011-02-24 12:41:00,238
15122,2011-05-19 19:32:00,2011-02-15 09:59:00,93
15123,2011-12-02 13:12:00,2011-05-17 14:57:00,198
15124,2011-11-17 10:09:00,2011-06-01 09:06:00,169
15125,2011-04-14 10:13:00,2011-03-14 09:59:00,31
15128,2011-06-24 11:39:00,2011-05-04 12:32:00,50
15129,2011-03-29 13:05:00,2011-02-21 09:09:00,36
15132,2011-05-24 08:53:00,2011-03-22 12:02:00,62
15133,2011-03-27 10:56:00,2011-02-11 10:38:00,44
15134,2011-05-10 13:18:00,2011-04-13 11:05:00,27
15136,2011-11-17 16:35:00,2011-09-04 16:05:00,74
15139,2011-04-14 11:39:00,2011-01-07 12:44:00,96
15140,2011-04-19 12:59:00,2011-03-20 14:37:00,29
15144,2011-03-24 11:43:00,2011-01-31 13:17:00,51
15145,2011-04-26 16:40:00,2011-04-05 15:20:00,21
15146,2011-06-28 12:09:00,2011-02-21 13:07:00,126
15150,2011-06-06 12:51:00,2011-03-15 14:21:00,82
15152,2011-07-18 14:36:00,2011-06-05 15:36:00,42
15156,2011-12-05 09:15:00,2011-11-06 12:41:00,28
15157,2011-07-08 13:26:00,2010-12-16 13:44:00,203
15159,2010-12-13 15:45:00,2010-12-13 15:44:00,0
15163,2011-11-21 13:10:00,2011-05-31 15:22:00,173
15164,2011-05-15 13:14:00,2011-01-04 14:21:00,130
15172,2011-05-27 09:48:00,2011-04-17 11:56:00,39
15179,2011-04-01 14:19:00,2011-01-24 13:48:00,67
15181,2011-06-17 13:57:00,2011-03-15 12:03:00,94
15182,2011-07-08 13:37:00,2011-03-16 12:42:00,114
15184,2011-11-10 13:41:00,2011-06-02 12:06:00,161
15186,2011-11-25 14:58:00,2011-06-24 14:54:00,154
15187,2011-06-24 09:38:00,2011-05-11 13:49:00,43
15189,2011-01-25 16:36:00,2011-01-11 12:29:00,14
15192,2011-06-01 15:47:00,2010-12-09 14:56:00,174
15194,2010-12-13 15:42:00,2010-12-06 15:00:00,7
15197,2011-04-01 11:50:00,2010-12-16 18:01:00,105
15198,2011-09-08 14:42:00,2011-08-07 15:16:00,31
15199,2011-04-18 12:45:00,2011-02-04 14:04:00,72
15201,2011-05-19 16:09:00,2011-04-06 14:02:00,43
15203,2011-05-25 15:31:00,2011-02-01 12:29:00,113
15205,2011-09-15 19:36:00,2011-08-04 16:07:00,42
15206,2011-07-17 11:26:00,2011-03-09 08:59:00,130
15208,2011-06-29 13:51:00,2010-12-21 13:03:00,190
15211,2011-10-10 13:31:00,2010-12-09 16:08:00,304
15213,2011-01-25 12:21:00,2011-01-14 11:05:00,11
15214,2011-06-09 09:44:00,2011-04-11 09:46:00,58
15215,2011-10-24 11:40:00,2011-09-04 12:24:00,49
15218,2011-03-21 10:54:00,2011-01-25 11:20:00,54
15220,2011-04-14 17:29:00,2011-03-04 10:24:00,41
15223,2011-04-28 11:31:00,2011-04-04 12:17:00,23
15224,2010-12-16 15:02:00,2010-12-12 12:34:00,4
15227,2011-02-28 12:47:00,2011-01-26 15:31:00,32
15228,2011-06-23 14:12:00,2011-02-18 09:04:00,125
15230,2011-04-14 14:39:00,2011-04-13 11:04:00,1
15232,2011-08-18 16:27:00,2011-07-22 12:21:00,27
15235,2010-12-05 15:02:00,2010-12-01 17:22:00,3
15237,2011-05-20 14:47:00,2011-04-26 15:04:00,23
15238,2011-09-05 15:26:00,2011-06-08 16:00:00,88
15239,2011-11-29 14:14:00,2011-09-22 09:53:00,68
15240,2011-04-12 10:30:00,2011-02-01 08:23:00,70
15241,2011-05-26 16:11:00,2011-03-01 11:02:00,86
15244,2011-10-05 13:19:00,2011-04-05 15:12:00,182
15245,2011-06-05 13:29:00,2011-03-23 13:42:00,73
15246,2011-04-15 14:45:00,2010-12-16 09:46:00,120
15249,2011-04-15 14:14:00,2011-03-28 12:49:00,18
15251,2011-05-13 10:14:00,2011-04-12 10:38:00,30
15252,2011-11-03 13:30:00,2011-06-09 14:15:00,146
15253,2011-09-12 12:32:00,2011-06-23 12:19:00,81
15258,2011-06-24 12:30:00,2011-05-06 14:16:00,48
15260,2010-12-02 12:09:00,2010-12-02 12:09:00,0
15265,2011-07-11 14:46:00,2011-04-18 12:16:00,84
15267,2011-07-07 11:36:00,2011-06-10 10:24:00,27
15270,2011-02-02 14:38:00,2011-02-02 13:25:00,0
15271,2011-01-06 10:46:00,2010-12-09 13:47:00,27
15272,2011-10-13 12:59:00,2011-09-14 16:36:00,28
15274,2011-12-05 16:57:00,2011-11-21 14:17:00,14
15281,2011-02-25 12:37:00,2011-01-10 15:51:00,45
15287,2011-11-17 15:34:00,2011-09-30 12:30:00,48
15288,2011-03-20 14:35:00,2010-12-09 13:59:00,101
15289,2011-07-25 11:01:00,2011-04-04 12:44:00,111
15290,2011-01-13 10:04:00,2010-12-15 16:03:00,28
15291,2010-12-17 10:32:00,2010-12-01 09:32:00,16
15296,2011-05-11 13:18:00,2011-01-17 11:57:00,114
15297,2011-11-10 14:38:00,2011-10-07 09:42:00,34
15298,2011-01-05 16:00:00,2010-12-08 13:55:00,28
15299,2010-12-02 16:50:00,2010-12-02 16:48:00,0
15301,2011-03-17 10:52:00,2010-12-06 12:21:00,100
15304,2011-03-03 09:39:00,2010-12-06 11:42:00,86
15306,2011-09-08 12:47:00,2011-07-14 15:22:00,55
15311,2010-12-05 13:55:00,2010-12-01 09:41:00,4
15312,2011-05-08 15:22:00,2010-12-20 12:51:00,139
15315,2011-10-06 12:51:00,2011-08-15 15:17:00,51
15321,2011-09-30 09:39:00,2011-02-21 11:10:00,220
15329,2011-07-28 15:31:00,2011-06-21 10:37:00,37
15330,2011-11-07 17:50:00,2011-10-10 12:30:00,28
15332,2010-12-05 12:01:00,2010-12-05 12:00:00,0
15334,2011-06-29 14:20:00,2011-06-19 13:51:00,10
15339,2011-10-04 12:51:00,2011-01-25 13:15:00,251
15344,2011-11-07 17:08:00,2011-09-26 14:48:00,42
15349,2011-07-04 16:06:00,2011-06-05 15:46:00,29
15351,2011-09-21 15:54:00,2010-12-05 11:49:00,290
15353,2011-03-30 12:15:00,2010-12-07 11:49:00,113
15355,2011-11-10 13:44:00,2011-10-17 15:22:00,23
15356,2010-12-14 11:26:00,2010-12-06 14:05:00,7
15358,2010-12-09 10:04:00,2010-12-09 10:04:00,0
15364,2011-09-05 09:46:00,2011-03-30 13:39:00,158
15365,2011-09-04 15:37:00,2011-01-28 13:08:00,219
15366,2011-09-25 15:01:00,2010-12-16 15:59:00,282
15367,2011-04-08 11:50:00,2011-03-09 13:53:00,29
15370,2011-02-15 14:19:00,2011-01-11 11:32:00,35
15373,2010-12-15 10:40:00,2010-12-03 14:40:00,11
15376,2011-08-14 15:39:00,2011-05-01 13:45:00,105
15379,2011-01-06 14:07:00,2010-12-16 13:02:00,21
15380,2011-07-21 16:33:00,2010-12-09 15:01:00,224
15381,2011-05-10 11:55:00,2011-03-16 13:44:00,54
15382,2011-05-13 12:50:00,2011-02-17 12:01:00,85
15384,2011-06-23 10:57:00,2010-12-15 11:34:00,189
15392,2011-09-12 10:01:00,2010-12-14 15:50:00,271
15393,2011-11-23 16:48:00,2011-03-03 16:58:00,264
15394,2011-05-19 14:27:00,2010-12-16 12:46:00,154
15398,2011-11-23 16:47:00,2011-09-22 14:56:00,62
15399,2011-11-17 15:04:00,2011-09-21 15:57:00,56
15400,2011-06-08 13:15:00,2011-03-06 11:27:00,94
15402,2011-07-14 12:17:00,2011-05-27 13:32:00,47
15406,2011-11-08 13:22:00,2011-02-11 16:19:00,269
15407,2011-05-01 14:58:00,2011-02-07 13:18:00,83
15410,2011-04-17 14:05:00,2011-03-23 10:15:00,25
15411,2011-08-07 12:54:00,2011-06-10 12:30:00,58
15414,2011-11-02 14:58:00,2011-04-11 13:45:00,205
15416,2011-04-14 10:54:00,2011-03-02 08:41:00,43
15421,2011-05-08 14:00:00,2011-02-02 14:36:00,94
15422,2011-01-20 16:17:00,2011-01-20 14:17:00,0
15424,2011-03-30 13:02:00,2011-03-30 13:00:00,0
15426,2011-03-27 16:05:00,2010-12-05 13:55:00,112
15427,2011-11-06 14:17:00,2011-10-23 14:47:00,13
15429,2011-11-13 12:28:00,2011-09-25 13:42:00,48
15433,2011-05-10 10:45:00,2011-03-17 14:12:00,53
15434,2011-08-24 16:23:00,2011-05-23 14:18:00,93
15436,2011-10-23 16:19:00,2011-04-19 16:52:00,186
15440,2011-07-26 14:27:00,2011-05-15 11:30:00,72
15443,2011-08-22 12:52:00,2011-01-23 13:25:00,210
15444,2011-11-30 17:37:00,2011-10-30 16:12:00,31
15449,2011-06-07 16:42:00,2011-03-23 10:43:00,76
15452,2011-09-29 14:08:00,2011-03-20 15:21:00,192
15453,2011-06-23 19:46:00,2011-06-05 12:37:00,18
15456,2011-03-01 13:45:00,2010-12-15 15:34:00,75
15462,2011-07-19 11:56:00,2011-06-05 15:36:00,43
15465,2010-12-15 12:06:00,2010-12-05 10:12:00,10
15467,2011-07-17 15:24:00,2011-07-10 14:42:00,7
15468,2011-10-19 13:49:00,2011-10-19 13:38:00,0
15469,2011-10-20 16:21:00,2011-08-11 16:54:00,69
15473,2011-10-10 14:37:00,2011-10-10 11:12:00,0
15478,2011-10-30 14:19:00,2011-10-14 11:09:00,16
15482,2010-12-16 10:10:00,2010-12-16 10:08:00,0
15483,2011-07-01 13:04:00,2011-03-18 12:26:00,105
15484,2011-10-14 11:56:00,2011-09-22 13:31:00,21
15485,2011-01-07 17:18:00,2010-12-01 13:23:00,37
15489,2011-10-13 10:55:00,2011-05-12 12:54:00,153
15491,2011-04-18 10:20:00,2011-04-18 10:04:00,0
15492,2011-11-11 14:53:00,2011-09-26 14:02:00,46
15493,2011-04-04 11:28:00,2011-03-14 11:44:00,20
15494,2011-11-18 14:51:00,2011-08-10 15:29:00,99
15497,2011-11-22 11:51:00,2011-01-24 10:01:00,302
15498,2010-12-08 14:46:00,2010-12-08 12:29:00,0
15500,2011-11-13 13:41:00,2011-09-19 13:47:00,54
15502,2010-12-05 15:40:00,2010-12-05 15:40:00,0
15505,2011-08-05 15:07:00,2011-07-07 13:33:00,29
15506,2011-10-25 12:00:00,2011-07-24 11:45:00,93
15508,2011-04-28 13:31:00,2011-04-18 15:31:00,9
15511,2011-10-13 12:58:00,2011-09-15 15:05:00,27
15512,2011-07-07 10:20:00,2010-12-15 12:01:00,203
15513,2010-12-09 09:23:00,2010-12-01 11:22:00,7
15514,2010-12-10 13:58:00,2010-12-10 13:50:00,0
15516,2011-10-24 11:38:00,2011-10-24 11:33:00,0
15518,2011-01-11 13:06:00,2011-01-11 12:55:00,0
15521,2011-04-05 08:25:00,2011-03-30 09:15:00,5
15522,2011-11-07 11:26:00,2011-09-13 12:26:00,54
15525,2011-11-22 12:07:00,2010-12-01 13:17:00,355
15526,2011-11-06 15:04:00,2011-11-06 15:01:00,0
15527,2011-01-28 12:07:00,2010-12-20 14:15:00,38
15529,2010-12-10 13:44:00,2010-12-08 12:24:00,2
15530,2011-06-23 17:20:00,2011-04-07 11:16:00,77
15531,2011-12-01 18:43:00,2011-11-09 17:47:00,22
15532,2011-06-26 13:24:00,2010-12-16 16:45:00,191
15533,2011-09-18 13:40:00,2011-09-11 15:41:00,6
15535,2011-01-16 12:41:00,2011-01-16 12:35:00,0
15544,2011-02-11 10:15:00,2010-12-02 12:47:00,70
15545,2011-10-16 13:24:00,2010-12-03 17:28:00,316
15547,2011-01-28 12:21:00,2010-12-12 13:26:00,46
15549,2011-07-05 12:47:00,2011-01-27 15:38:00,158
15550,2011-06-22 16:01:00,2011-02-11 12:49:00,131
15555,2010-12-09 16:53:00,2010-12-05 14:45:00,4
15561,2011-07-13 11:17:00,2011-05-08 11:38:00,65
15563,2011-05-23 11:44:00,2010-12-16 11:27:00,158
15565,2011-10-20 14:33:00,2011-09-30 10:44:00,20
15568,2011-10-26 11:51:00,2011-09-27 14:37:00,28
15569,2011-07-31 10:38:00,2011-01-11 13:26:00,200
15570,2010-12-12 11:07:00,2010-12-05 12:57:00,6
15571,2011-11-06 11:32:00,2011-09-22 13:15:00,44
15572,2011-03-06 14:50:00,2011-03-06 14:44:00,0
15573,2011-11-08 11:38:00,2011-09-15 12:16:00,53
15574,2010-12-16 12:42:00,2010-12-02 15:46:00,13
15577,2011-07-11 16:59:00,2011-02-07 13:32:00,154
15579,2011-10-02 12:45:00,2011-01-30 12:09:00,245
15581,2010-12-19 14:23:00,2010-12-08 14:38:00,10
15582,2011-08-31 14:52:00,2011-05-03 13:36:00,120
15584,2011-09-28 10:09:00,2011-06-30 16:39:00,89
15587,2011-07-20 11:00:00,2010-12-23 09:59:00,209
15589,2011-03-29 09:53:00,2011-02-02 10:46:00,54
15594,2011-09-07 10:51:00,2011-04-19 10:08:00,141
15596,2011-01-17 13:30:00,2010-12-09 16:10:00,38
15599,2011-11-13 11:44:00,2011-05-19 13:05:00,177
15601,2010-12-16 14:27:00,2010-12-02 10:39:00,14
15602,2010-12-14 11:10:00,2010-12-06 15:35:00,7
15605,2011-02-23 10:46:00,2010-12-01 13:38:00,83
15606,2011-02-15 15:51:00,2011-01-19 12:07:00,27
15608,2011-10-10 13:30:00,2011-08-11 09:56:00,60
15611,2011-03-03 18:46:00,2011-01-09 11:32:00,53
15612,2011-11-03 14:52:00,2011-10-09 12:49:00,25
15615,2010-12-15 16:24:00,2010-12-15 16:21:00,0
15618,2011-09-08 12:56:00,2011-07-26 10:13:00,44
15620,2011-05-03 11:22:00,2010-12-16 14:34:00,137
15621,2011-11-28 15:16:00,2011-11-18 11:49:00,10
15622,2011-04-28 13:35:00,2011-03-02 13:42:00,56
15624,2011-05-17 12:44:00,2011-03-28 13:32:00,49
15625,2011-06-13 12:05:00,2011-04-18 14:01:00,55
15626,2011-09-26 10:03:00,2011-01-14 10:10:00,254
15628,2011-03-29 14:58:00,2010-12-08 09:51:00,111
15630,2011-10-25 15:36:00,2011-05-19 10:16:00,159
15632,2011-03-31 11:53:00,2011-03-10 08:29:00,21
15636,2011-09-11 11:17:00,2011-03-02 14:50:00,192
15640,2010-12-13 14:36:00,2010-12-02 15:40:00,10
15641,2011-03-02 13:03:00,2010-12-15 14:45:00,76
15643,2011-06-01 07:37:00,2011-03-02 14:34:00,90
15644,2011-03-23 16:00:00,2011-03-23 15:37:00,0
15646,2011-04-07 09:12:00,2010-12-02 16:59:00,125
15648,2011-05-19 15:53:00,2011-03-17 18:59:00,62
15649,2011-01-07 13:34:00,2010-12-07 10:06:00,31
15651,2011-11-03 08:39:00,2011-03-24 08:56:00,223
15653,2011-09-08 10:49:00,2011-08-16 09:50:00,23
15654,2011-11-30 13:08:00,2011-11-13 15:15:00,16
15656,2011-05-03 12:17:00,2011-02-28 15:32:00,63
15658,2011-02-03 12:12:00,2010-12-02 10:53:00,63
15660,2011-03-01 13:45:00,2010-12-09 09:49:00,82
15661,2011-01-26 13:56:00,2011-01-05 12:32:00,21
15665,2011-06-24 14:57:00,2011-04-10 15:09:00,74
15669,2011-06-16 17:12:00,2011-03-21 09:13:00,87
15671,2011-03-16 14:31:00,2011-03-14 09:37:00,2
15673,2011-05-09 12:20:00,2011-01-16 16:25:00,112
15674,2011-04-05 11:44:00,2011-03-30 09:19:00,6
15675,2011-07-07 19:14:00,2011-03-04 14:21:00,125
15676,2011-11-04 14:19:00,2011-03-01 10:19:00,248
15679,2011-07-08 13:31:00,2011-06-10 08:24:00,28
15680,2011-10-30 14:03:00,2010-12-08 14:43:00,325
15681,2011-06-09 16:33:00,2011-03-04 13:46:00,97
15687,2011-02-01 13:15:00,2011-01-13 15:13:00,18
15689,2011-08-12 09:37:00,2010-12-13 09:57:00,241
15690,2011-12-05 15:59:00,2011-08-31 11:40:00,96
15694,2010-12-09 09:30:00,2010-12-02 07:49:00,7
15695,2011-03-18 08:32:00,2011-03-18 08:31:00,0
15696,2011-01-27 13:40:00,2011-01-17 11:24:00,10
15700,2011-06-20 16:53:00,2011-06-19 15:36:00,1
15701,2011-09-27 10:41:00,2011-08-21 12:36:00,36
15704,2011-06-05 14:04:00,2011-05-08 12:42:00,28
15706,2011-09-25 12:45:00,2011-08-15 14:32:00,40
15707,2011-10-06 15:53:00,2011-09-14 14:19:00,22
15708,2011-01-09 11:43:00,2010-12-05 11:12:00,35
15712,2011-06-09 15:48:00,2011-02-25 11:32:00,104
15713,2011-07-19 13:34:00,2010-12-08 15:16:00,222
15714,2011-11-28 11:26:00,2011-09-23 11:25:00,66
15716,2011-03-27 13:10:00,2010-12-05 12:26:00,112
15719,2011-02-03 12:44:00,2011-01-06 12:31:00,28
15722,2011-06-05 12:12:00,2011-02-22 12:24:00,102
15724,2011-05-22 14:40:00,2011-02-28 10:40:00,83
15727,2011-01-12 15:06:00,2010-12-15 15:47:00,27
15730,2011-09-08 14:28:00,2011-05-17 12:43:00,114
15732,2011-05-11 14:24:00,2010-12-02 15:00:00,159
15734,2011-08-17 10:50:00,2011-05-23 14:59:00,85
15737,2011-06-03 14:33:00,2011-04-11 10:01:00,53
15738,2011-01-17 15:42:00,2010-12-02 12:50:00,46
15743,2011-08-18 12:43:00,2011-06-08 10:14:00,71
15745,2011-09-27 10:24:00,2011-04-17 13:04:00,162
15747,2011-08-11 14:04:00,2011-06-20 11:30:00,52
15749,2011-01-11 12:57:00,2011-01-11 12:55:00,0
15750,2010-12-08 12:11:00,2010-12-08 10:36:00,0
15752,2011-03-07 14:51:00,2010-12-02 09:43:00,95
15754,2011-09-27 10:12:00,2011-04-07 12:24:00,172
15755,2011-04-18 14:01:00,2011-02-18 11:53:00,59
15756,2011-05-10 14:20:00,2011-04-04 14:00:00,36
15757,2011-10-05 12:14:00,2011-05-06 11:40:00,152
15759,2011-02-16 11:58:00,2010-12-16 15:29:00,61
15762,2011-10-05 16:15:00,2011-09-23 15:17:00,12
15763,2011-11-08 09:44:00,2011-09-23 12:10:00,45
15764,2011-06-08 12:50:00,2011-03-08 09:23:00,92
15768,2011-05-20 10:29:00,2011-04-28 09:20:00,22
15769,2011-01-05 11:50:00,2010-12-03 15:16:00,32
15777,2011-01-26 10:49:00,2010-12-13 16:38:00,43
15780,2011-04-11 09:18:00,2010-12-17 11:43:00,114
15781,2011-07-25 12:25:00,2011-02-07 09:15:00,168
15782,2011-10-21 09:23:00,2011-09-11 14:29:00,39
15785,2011-05-26 14:21:00,2011-02-17 14:17:00,98
15786,2011-10-24 14:10:00,2011-08-17 13:33:00,68
15787,2011-11-13 14:48:00,2011-10-09 13:11:00,35
15791,2011-10-27 10:14:00,2011-05-19 15:15:00,160
15793,2011-10-31 11:32:00,2011-03-16 10:45:00,229
15796,2011-05-08 11:13:00,2011-02-10 15:40:00,86
15797,2011-02-08 10:17:00,2011-01-24 15:47:00,14
15799,2011-06-07 15:28:00,2011-01-09 15:13:00,149
15800,2011-08-24 14:23:00,2011-04-07 12:39:00,139
15801,2011-10-10 15:42:00,2011-08-22 09:53:00,49
15804,2011-06-22 10:28:00,2011-05-25 10:12:00,28
15805,2011-02-24 12:09:00,2010-12-10 09:33:00,76
15806,2011-07-05 12:15:00,2011-03-08 09:24:00,119
15807,2011-10-20 14:09:00,2011-09-23 14:43:00,26
15808,2010-12-13 15:37:00,2010-12-05 13:05:00,8
15809,2011-03-28 15:47:00,2011-02-10 11:16:00,46
15810,2011-04-21 19:51:00,2011-02-16 09:11:00,64
15811,2010-12-17 14:24:00,2010-12-09 15:29:00,7
15812,2011-03-30 14:39:00,2011-01-26 12:12:00,63
15813,2011-05-16 08:13:00,2011-04-14 09:09:00,31
15814,2011-10-20 18:08:00,2011-10-20 09:04:00,0
15815,2011-04-08 12:01:00,2011-03-25 08:43:00,14
15819,2011-05-24 14:38:00,2011-03-08 09:45:00,77
15821,2011-10-26 15:48:00,2011-10-09 13:28:00,17
15822,2011-12-06 14:50:00,2010-12-15 13:38:00,356
15826,2011-10-14 16:04:00,2011-05-13 10:44:00,154
15827,2010-12-02 13:08:00,2010-12-02 13:06:00,0
15829,2011-09-01 16:45:00,2011-07-22 10:23:00,41
15831,2011-08-07 13:54:00,2011-01-19 14:52:00,199
15834,2011-03-07 17:55:00,2011-03-07 17:52:00,0
15835,2011-03-24 13:59:00,2011-01-13 10:35:00,70
15838,2011-02-02 07:58:00,2010-12-07 11:26:00,56
15839,2011-09-20 12:12:00,2011-07-14 16:35:00,67
15840,2011-10-12 09:08:00,2011-06-20 11:42:00,113
15841,2011-05-05 14:37:00,2011-01-05 11:25:00,120
15845,2011-02-25 10:39:00,2011-01-06 17:19:00,49
15847,2011-11-01 14:41:00,2011-02-24 16:46:00,249
15850,2011-11-20 14:14:00,2011-06-24 14:16:00,148
15852,2011-06-06 11:22:00,2011-05-26 13:26:00,10
15854,2011-01-14 15:04:00,2010-12-13 11:47:00,32
15855,2011-04-13 14:39:00,2011-03-21 12:32:00,23
15856,2010-12-17 17:06:00,2010-12-09 13:34:00,8
15858,2011-02-23 13:21:00,2010-12-07 14:31:00,77
15860,2011-04-01 11:28:00,2010-12-06 11:38:00,115
15861,2011-03-17 20:18:00,2011-03-17 20:12:00,0
15862,2011-05-19 14:08:00,2010-12-01 11:21:00,169
15863,2011-11-14 12:49:00,2011-05-31 11:36:00,167
15864,2011-06-15 15:35:00,2011-01-27 16:43:00,138
15865,2011-09-12 09:38:00,2011-05-10 11:44:00,124
15867,2010-12-13 15:26:00,2010-12-05 14:17:00,8
15869,2011-03-07 17:23:00,2011-03-07 17:19:00,0
15872,2011-11-25 11:55:00,2011-11-25 11:54:00,0
15874,2011-03-28 14:19:00,2011-02-28 13:28:00,28
15877,2011-12-08 11:53:00,2011-11-22 11:18:00,16
15881,2010-12-13 10:36:00,2010-12-10 13:32:00,2
15882,2010-12-06 13:12:00,2010-12-06 13:01:00,0
15883,2011-12-07 17:05:00,2011-11-06 14:50:00,31
15885,2011-09-07 14:56:00,2011-02-03 15:28:00,215
15889,2011-07-06 11:10:00,2010-12-05 15:12:00,212
15894,2011-03-31 13:50:00,2010-12-05 14:06:00,115
15897,2011-05-29 13:50:00,2011-05-29 13:32:00,0
15898,2010-12-07 13:30:00,2010-12-06 11:01:00,1
15901,2011-09-23 12:38:00,2011-07-08 12:18:00,77
15903,2011-04-26 11:51:00,2011-02-17 14:04:00,67
15906,2011-03-29 13:32:00,2011-03-29 13:28:00,0
15907,2011-06-16 12:45:00,2011-05-13 13:01:00,33
15910,2011-02-24 10:29:00,2011-01-27 11:55:00,27
15912,2011-06-14 14:29:00,2011-04-20 17:10:00,54
15916,2010-12-08 13:14:00,2010-12-08 13:07:00,0
15918,2011-06-02 11:42:00,2011-03-13 15:55:00,80
15919,2011-11-20 11:28:00,2010-12-06 11:26:00,349
15920,2011-07-08 15:22:00,2011-07-08 15:16:00,0
15932,2011-03-15 13:28:00,2011-02-23 14:50:00,19
15933,2011-09-29 16:42:00,2011-09-14 12:05:00,15
15935,2011-04-14 13:27:00,2011-04-12 09:35:00,2
15938,2011-03-20 10:53:00,2011-01-20 10:11:00,59
15939,2011-01-18 15:58:00,2011-01-12 12:43:00,6
15948,2011-12-01 15:32:00,2011-10-27 08:35:00,35
15949,2011-11-23 09:09:00,2011-09-29 17:34:00,54
15950,2011-08-25 14:13:00,2010-12-15 11:56:00,253
15951,2011-12-01 08:34:00,2011-02-27 11:57:00,276
15952,2011-07-03 13:33:00,2011-04-28 12:55:00,66
15953,2011-01-12 11:18:00,2010-12-05 15:15:00,37
15955,2011-04-10 11:48:00,2010-12-02 11:22:00,129
15963,2011-11-20 11:33:00,2011-10-25 13:05:00,25
15965,2011-11-11 10:50:00,2010-12-07 13:18:00,338
15967,2011-11-16 15:41:00,2011-01-25 11:57:00,295
15969,2011-10-21 08:24:00,2011-06-07 12:19:00,135
15971,2011-03-01 11:42:00,2011-02-01 16:47:00,27
15974,2011-03-07 15:40:00,2011-02-24 10:10:00,11
15976,2011-06-27 13:00:00,2011-05-03 17:12:00,54
15977,2011-11-22 13:29:00,2011-10-31 16:24:00,21
15980,2011-09-12 09:39:00,2011-03-30 15:05:00,165
15981,2011-03-30 15:06:00,2011-02-01 13:50:00,57
15983,2010-12-09 10:45:00,2010-12-01 12:15:00,7
15984,2011-01-05 13:05:00,2010-12-06 13:21:00,29
15985,2011-08-08 16:31:00,2011-04-17 11:04:00,113
15987,2011-05-04 13:11:00,2010-12-06 08:34:00,149
15990,2011-10-26 15:58:00,2011-02-25 15:35:00,243
15993,2011-10-26 16:57:00,2011-10-26 16:21:00,0
15996,2011-02-27 15:59:00,2010-12-08 15:59:00,81
15998,2011-03-22 12:25:00,2010-12-12 13:32:00,99
16000,2011-12-07 12:15:00,2011-12-07 12:14:00,0
16003,2011-06-27 08:50:00,2010-12-15 12:09:00,193
16005,2011-06-10 12:01:00,2011-03-14 11:46:00,88
16007,2011-06-12 12:01:00,2011-05-08 13:32:00,34
16008,2011-09-25 14:38:00,2011-05-19 10:54:00,129
16009,2011-10-27 12:22:00,2011-07-03 11:26:00,116
16010,2011-04-03 11:37:00,2010-12-12 12:18:00,111
16011,2010-12-12 13:01:00,2010-12-08 16:34:00,3
16012,2011-08-03 11:44:00,2011-07-07 18:02:00,26
16013,2010-12-03 13:10:00,2010-12-03 13:09:00,0
16014,2011-07-10 16:29:00,2011-02-21 17:42:00,138
16015,2011-11-13 11:55:00,2011-10-21 12:56:00,22
16016,2011-04-27 13:06:00,2010-12-08 12:36:00,140
16018,2011-10-31 14:13:00,2011-06-12 13:52:00,141
16019,2011-01-07 10:00:00,2010-12-10 12:29:00,27
16020,2011-11-23 11:18:00,2011-10-05 13:54:00,48
16023,2011-05-31 14:19:00,2011-03-18 13:32:00,74
16027,2011-02-28 15:04:00,2011-02-10 12:19:00,18
16029,2010-12-01 09:58:00,2010-12-01 09:57:00,0
16031,2011-09-08 13:07:00,2011-04-06 14:23:00,154
16033,2010-12-14 13:18:00,2010-12-05 10:36:00,9
16034,2011-05-15 15:14:00,2011-01-11 11:54:00,124
16036,2011-09-13 14:53:00,2011-03-21 13:01:00,176
16037,2011-02-08 12:14:00,2010-12-16 10:18:00,54
16038,2011-06-15 13:50:00,2011-05-22 11:29:00,24
16040,2011-07-14 16:12:00,2011-03-16 09:58:00,120
16041,2011-07-21 16:28:00,2011-07-21 16:27:00,0
16042,2011-08-24 12:04:00,2011-01-11 13:25:00,224
16043,2011-04-07 11:47:00,2011-01-26 11:14:00,71
16045,2011-04-08 10:32:00,2011-02-22 14:55:00,44
16048,2010-12-01 15:28:00,2010-12-01 15:27:00,0
16049,2011-10-28 16:10:00,2011-09-25 14:33:00,33
16053,2011-11-07 11:21:00,2011-08-09 14:57:00,89
16057,2011-05-12 13:05:00,2011-02-28 10:35:00,73
16059,2011-01-16 15:44:00,2010-12-07 10:36:00,40
16062,2011-04-12 15:08:00,2010-12-10 12:00:00,123
16066,2011-10-09 11:53:00,2011-08-07 14:33:00,62
16070,2011-11-17 15:50:00,2011-11-07 16:36:00,9
16076,2011-07-28 12:28:00,2011-05-15 12:31:00,73
16079,2011-11-16 09:34:00,2011-10-30 13:06:00,16
16080,2011-09-19 10:42:00,2011-03-10 14:44:00,192
16081,2011-03-25 15:24:00,2010-12-08 11:16:00,107
16083,2011-08-31 10:47:00,2010-12-14 11:51:00,259
16085,2011-04-17 12:25:00,2011-01-23 12:07:00,84
16086,2011-02-24 11:15:00,2010-12-07 13:45:00,78
16091,2011-07-08 08:45:00,2011-05-25 09:18:00,43
